DATE;TIME;VOLUME;OPEN;CLOSE;MIN;MAX
15-06-2001;00:00:01;0;6019,67;5915,18;5889,41;6022,75
18-06-2001;00:00:01;0;5921,61;5869,04;5853,07;5948,84
19-06-2001;00:00:01;0;5875,31;5922,53;5875,31;5980,14
20-06-2001;00:00:01;0;5907,65;5876,04;5812,7;5907,65
21-06-2001;00:00:01;0;5881,7;5926,38;5833,92;5928,43
22-06-2001;00:00:01;0;5922,49;5941,77;5876,33;5952,83
25-06-2001;00:00:01;0;5928,5;5902,32;5866,39;5948,27
26-06-2001;00:00:01;0;5898,25;5847,79;5766,73;5898,25
27-06-2001;00:00:01;0;5848,13;5833,1;5814,86;5851,65
28-06-2001;00:00:01;0;5835,53;5971,77;5758,69;5971,77
29-06-2001;00:00:01;0;5976,02;6058,38;5955,62;6058,5
02-07-2001;00:00:01;0;6053,81;6109,5;6005,8;6131,97
03-07-2001;00:00:01;0;6103,9;6056,84;6038,22;6108,07
04-07-2001;00:00:01;0;6060,49;6015,72;5998,83;6080,7
05-07-2001;00:00:01;0;5993,83;5999,19;5947,94;6040,97
06-07-2001;00:00:01;0;5992,99;5862,1;5846,63;5992,99
09-07-2001;00:00:01;0;5861,92;5869,86;5778,25;5894,78
10-07-2001;00:00:01;0;5869,56;5816,32;5805,74;5923,52
11-07-2001;00:00:01;0;5799,77;5801,8;5731,85;5805,63
12-07-2001;00:00:01;0;5814,5;5889,88;5814,5;5928,52
13-07-2001;00:00:01;0;5889,3;5928,01;5847,15;5939,85
16-07-2001;00:00:01;0;5927,45;5853,76;5842,14;5928,89
17-07-2001;00:00:01;0;5846,39;5846,66;5787,33;5846,66
18-07-2001;00:00:01;0;5838,21;5728,37;5710,71;5838,21
19-07-2001;00:00:01;0;5727,48;5829,69;5707,09;5829,69
20-07-2001;00:00:01;0;5820,29;5764,06;5684,56;5820,29
23-07-2001;00:00:01;0;5751,13;5791,73;5700,9;5844,07
24-07-2001;00:00:01;0;5780,75;5663,26;5659,26;5780,75
25-07-2001;00:00:01;0;5672,97;5582,76;5551,14;5723,94
26-07-2001;00:00:01;0;5594,49;5675,76;5572,21;5675,76
27-07-2001;00:00:01;0;5681,3;5754,86;5681,3;5772,57
30-07-2001;00:00:01;0;5749,25;5792,19;5712,48;5830,62
31-07-2001;00:00:01;0;5802,49;5861,19;5754,2;5861,19
01-08-2001;00:00:01;0;5859,68;5835,23;5812,59;5859,68
02-08-2001;00:00:01;0;5845,63;5777,28;5764,29;5930,45
03-08-2001;00:00:01;0;5777,45;5735,88;5735,88;5808,53
06-08-2001;00:00:01;0;5734,24;5746,04;5708,47;5802,68
07-08-2001;00:00:01;0;5747,36;5752,51;5688,57;5783,08
08-08-2001;00:00:01;0;5748,68;5614,51;5609,4;5748,68
09-08-2001;00:00:01;0;5595,54;5512,28;5467,72;5595,54
10-08-2001;00:00:01;0;5523,06;5433,49;5387,34;5569,93
13-08-2001;00:00:01;0;5441,1;5453,77;5401,49;5499,75
14-08-2001;00:00:01;0;5465,75;5520,71;5465,75;5569,05
15-08-2001;00:00:01;0;5521,46;5455,44;5428,51;5530,78
16-08-2001;00:00:01;0;5454,37;5361,92;5334,04;5454,37
17-08-2001;00:00:01;0;5370,34;5222,12;5174,3;5416,15
20-08-2001;00:00:01;0;5219,75;5207,83;5124,69;5266,15
22-08-2001;00:00:01;0;5204,31;5220,21;5141,65;5322,99
23-08-2001;00:00:01;0;5232,94;5254,04;5187,14;5280,32
24-08-2001;00:00:01;0;5268,8;5387,5;5268,8;5423,54
27-08-2001;00:00:01;0;5397,64;5406,47;5382,12;5455,12
28-08-2001;00:00:01;0;5406,26;5308,78;5286,5;5454,99
29-08-2001;00:00:01;0;5290,68;5305;5239,99;5347,28
30-08-2001;00:00:01;0;5296,3;5162,4;5157,66;5334,54
31-08-2001;00:00:01;0;5160,02;5188,17;5132,27;5228,45
03-09-2001;00:00:01;0;5195,67;5094,1;5062,95;5205,26
04-09-2001;00:00:01;0;5102,28;5208,1;5034,72;5220,1
05-09-2001;00:00:01;0;5188,3;5048,08;5028,3;5188,3
06-09-2001;00:00:01;0;5058,76;4875,37;4849,03;5109,93
07-09-2001;00:00:01;0;4871,41;4730,67;4713,12;4910,93
10-09-2001;00:00:01;0;4725,16;4670,13;4528,07;4758,1
17-09-2001;00:00:01;0;4120,56;4243,68;3983,56;4301,47
18-09-2001;00:00:01;0;4237,7;4194,85;4122,11;4238,17
19-09-2001;00:00:01;0;4195,98;4041,8;4014,83;4285,34
20-09-2001;00:00:01;0;4044,98;3809,67;3778,18;4110,44
21-09-2001;00:00:01;0;3805;3787,23;3539,18;3826,05
24-09-2001;00:00:01;0;3792,86;4038,69;3792,86;4056,04
25-09-2001;00:00:01;0;4035,31;4009,12;3948,64;4135,5
26-09-2001;00:00:01;0;4014,4;4095,32;4014,4;4186,04
27-09-2001;00:00:01;0;4095,35;4184,5;4048,2;4184,5
28-09-2001;00:00:01;0;4197,35;4308,15;4197,35;4317,63
01-10-2001;00:00:01;0;4315,06;4239,97;4183,66;4316,39
02-10-2001;00:00:01;0;4239,69;4304,2;4157,6;4304,2
03-10-2001;00:00:01;0;4304,01;4436,66;4181,09;4441,55
04-10-2001;00:00:01;0;4440,3;4548,13;4414,55;4549,89
05-10-2001;00:00:01;0;4537,52;4487,69;4441,32;4592,14
08-10-2001;00:00:01;0;4469,11;4495,15;4330,54;4505,28
09-10-2001;00:00:01;0;4488,47;4472,42;4436,54;4545,68
10-10-2001;00:00:01;0;4471,63;4613,19;4421,96;4622,85
11-10-2001;00:00:01;0;4627,72;4718,46;4616,68;4742,18
12-10-2001;00:00:01;0;4720,61;4625,13;4581,36;4724,73
15-10-2001;00:00:01;0;4619,59;4548,48;4496,59;4623,95
16-10-2001;00:00:01;0;4542,28;4626,48;4510,75;4636,93
17-10-2001;00:00:01;0;4634,1;4644,82;4609,94;4779,64
18-10-2001;00:00:01;0;4628,09;4574,37;4493,84;4628,09
19-10-2001;00:00:01;0;4580,68;4513,53;4445,64;4590,93
22-10-2001;00:00:01;0;4518,36;4619,32;4480,16;4633,24
23-10-2001;00:00:01;0;4629,49;4704,22;4629,49;4735,94
24-10-2001;00:00:01;0;4689,04;4811,82;4652,25;4841,14
25-10-2001;00:00:01;0;4805,03;4715,6;4651,35;4874,31
26-10-2001;00:00:01;0;4719,03;4820,26;4719,03;4820,26
29-10-2001;00:00:01;0;4812,6;4660,35;4659,75;4812,6
30-10-2001;00:00:01;0;4658,52;4543,98;4476,61;4658,52
31-10-2001;00:00:01;0;4526,85;4559,13;4457,72;4626,02
01-11-2001;00:00:01;0;4556,71;4636,13;4481,55;4637,18
02-11-2001;00:00:01;0;4641,36;4583,31;4568,64;4658,47
05-11-2001;00:00:01;0;4588,69;4755,11;4588,69;4755,11
06-11-2001;00:00:01;0;4767,61;4707,65;4707,65;4819,9
07-11-2001;00:00:01;0;4715,15;4860,66;4676,25;4862,85
08-11-2001;00:00:01;0;4851,38;4993,57;4833,59;5005,95
09-11-2001;00:00:01;0;4990,81;4910,07;4886,31;4990,81
12-11-2001;00:00:01;0;4907,61;4820,37;4648,68;4910,12
13-11-2001;00:00:01;0;4825,55;4946,97;4821,82;4970,03
14-11-2001;00:00:01;0;4950,74;4953,53;4939,83;5047,19
15-11-2001;00:00:01;0;4960,59;5006,33;4960,59;5073,25
16-11-2001;00:00:01;0;5015,56;5062,64;4989,21;5114,4
19-11-2001;00:00:01;0;5071,63;5185,1;5071,63;5193,66
20-11-2001;00:00:01;0;5187,19;5096,18;5016,92;5212,03
21-11-2001;00:00:01;0;5091,49;5087,03;5040,61;5151,99
22-11-2001;00:00:01;0;5089,9;5124,54;5083,75;5143,62
23-11-2001;00:00:01;0;5131,68;5150,97;5031,39;5160,19
26-11-2001;00:00:01;0;5159,81;5114,12;5106,06;5217,47
27-11-2001;00:00:01;0;5117,52;5059,57;4969,18;5147,83
28-11-2001;00:00:01;0;5031,15;4915,95;4915,15;5031,15
29-11-2001;00:00:01;0;4897,96;4936,08;4874,23;4975,42
30-11-2001;00:00:01;0;4954,2;4989,91;4954,2;5042,43
03-12-2001;00:00:01;0;4986,58;4988,44;4872,25;4996,43
04-12-2001;00:00:01;0;4989,03;5013,99;4978,06;5040,2
05-12-2001;00:00:01;0;5020,07;5262,75;5020,07;5282,01
06-12-2001;00:00:01;0;5258,47;5271,29;5241,24;5341,86
07-12-2001;00:00:01;0;5277,18;5199,03;5199,03;5297,9
10-12-2001;00:00:01;0;5200,54;5124,68;5113,41;5212,95
11-12-2001;00:00:01;0;5121,68;5146,45;5075,43;5169,15
12-12-2001;00:00:01;0;5149,38;5062,56;5028,16;5193,96
13-12-2001;00:00:01;0;5053,87;4966,05;4947,82;5096,82
14-12-2001;00:00:01;0;4957,1;4909,42;4901,04;4983,86
17-12-2001;00:00:01;0;4913,93;5067,99;4905,28;5098,25
18-12-2001;00:00:01;0;5061,84;5039,64;5037,87;5115,79
19-12-2001;00:00:01;0;5036,03;4984,69;4948,28;5061,25
20-12-2001;00:00:01;0;4990,92;4934,14;4924,63;5026,82
21-12-2001;00:00:01;0;4930,04;5019,01;4877,57;5024,81
27-12-2001;00:00:01;0;5032,87;5117,13;5032,87;5117,13
28-12-2001;00:00:01;0;5110,22;5160,1;5110,22;5175,57
02-01-2002;00:00:01;0;5155,26;5167,88;5107,36;5195,56
03-01-2002;00:00:01;0;5175,18;5270,29;5175,18;5288,23
04-01-2002;00:00:01;0;5291,6;5318,73;5262,92;5352,16
07-01-2002;00:00:01;0;5327,4;5232,22;5220,99;5347,12
08-01-2002;00:00:01;0;5211,23;5236,37;5185,07;5260,62
09-01-2002;00:00:01;0;5228,18;5288,21;5180,32;5303,81
10-01-2002;00:00:01;0;5265,81;5228,11;5172,04;5265,81
11-01-2002;00:00:01;0;5228,09;5209,97;5188,43;5270,44
14-01-2002;00:00:01;0;5206,23;5065,84;5055,62;5206,23
15-01-2002;00:00:01;0;5059,84;5062,04;5029,48;5107,56
16-01-2002;00:00:01;0;5050,35;4984,2;4974,58;5052,81
17-01-2002;00:00:01;0;4985,37;5133,4;4985,37;5135,99
18-01-2002;00:00:01;0;5118,27;5122,23;5065,03;5133,62
21-01-2002;00:00:01;0;5122,4;5069,74;5021,21;5122,4
22-01-2002;00:00:01;0;5069,84;5045,72;5028,89;5136,42
23-01-2002;00:00:01;0;5048,81;5163,03;5006,26;5169,53
24-01-2002;00:00:01;0;5169,03;5170,44;5146,6;5219,85
25-01-2002;00:00:01;0;5168,52;5156,63;5081,72;5169,8
28-01-2002;00:00:01;0;5156,52;5159,02;5129,24;5203,77
29-01-2002;00:00:01;0;5165,06;5084,52;5073,07;5205,63
30-01-2002;00:00:01;0;5065,62;5052,2;4980,7;5066,42
31-01-2002;00:00:01;0;5068,89;5107,61;5054,42;5119,51
01-02-2002;00:00:01;0;5109,48;5097,06;5082,43;5165,97
04-02-2002;00:00:01;0;5088,83;4984,48;4984,48;5093,49
05-02-2002;00:00:01;0;4981,47;4936,75;4869,81;4981,47
06-02-2002;00:00:01;0;4937,19;4804,41;4778,36;4946,08
07-02-2002;00:00:01;0;4798,03;4862,62;4730,7;4873,59
08-02-2002;00:00:01;0;4850,39;4835,95;4806,78;4896,55
11-02-2002;00:00:01;0;4845,24;4940;4845,24;4945,37
12-02-2002;00:00:01;0;4945,75;4884,78;4858,81;4975,57
13-02-2002;00:00:01;0;4891,01;4935,35;4834,15;4945,87
14-02-2002;00:00:01;0;4945,23;4973,77;4916,55;4992,6
15-02-2002;00:00:01;0;4967,51;4862,6;4856,17;4969,86
18-02-2002;00:00:01;0;4865,83;4871,76;4840,88;4894,49
19-02-2002;00:00:01;0;4855,7;4764,05;4757,73;4855,7
20-02-2002;00:00:01;0;4765,9;4780,24;4706,01;4803,3
21-02-2002;00:00:01;0;4797,93;4850,73;4788,4;4868,13
22-02-2002;00:00:01;0;4846,67;4745,58;4730,15;4846,67
25-02-2002;00:00:01;0;4758,83;4863,54;4731,41;4867,09
26-02-2002;00:00:01;0;4863,34;4897,75;4860,27;4937,02
27-02-2002;00:00:01;0;4913;4960,22;4913;5003,68
28-02-2002;00:00:01;0;4945,14;5039,08;4926,62;5072,43
01-03-2002;00:00:01;0;5025,96;5097,41;5003,06;5116,14
04-03-2002;00:00:01;0;5107,87;5245,84;5107,87;5265,35
05-03-2002;00:00:01;0;5245,71;5228,67;5208,86;5284,39
06-03-2002;00:00:01;0;5223,85;5285,26;5197,32;5296,95
07-03-2002;00:00:01;0;5293,48;5289,43;5267,79;5370,45
08-03-2002;00:00:01;0;5293,18;5359,55;5288,87;5376,23
11-03-2002;00:00:01;0;5360,04;5340,67;5298,48;5401,06
12-03-2002;00:00:01;0;5338,74;5275,81;5245,18;5338,74
13-03-2002;00:00:01;0;5276,78;5245,99;5238,8;5335,27
14-03-2002;00:00:01;0;5245,8;5276,87;5233,66;5293,48
15-03-2002;00:00:01;0;5270,86;5401,11;5253,16;5403,28
18-03-2002;00:00:01;0;5399,15;5426,04;5392,13;5465,29
19-03-2002;00:00:01;0;5430,71;5462,55;5413,06;5467,31
20-03-2002;00:00:01;0;5453,95;5364,7;5355,32;5453,95
21-03-2002;00:00:01;0;5357,23;5348,68;5312,03;5387,87
22-03-2002;00:00:01;0;5348,33;5366,13;5331;5401,82
25-03-2002;00:00:01;0;5361,2;5317,38;5306,44;5400,43
26-03-2002;00:00:01;0;5314,02;5390,59;5289,93;5398,8
27-03-2002;00:00:01;0;5384,68;5348;5332,84;5388,68
28-03-2002;00:00:01;0;5350,26;5397,29;5350,26;5424,52
02-04-2002;00:00:01;0;5379,64;5311,08;5289,8;5379,64
03-04-2002;00:00:01;0;5293,37;5281,84;5266,06;5322,55
04-04-2002;00:00:01;0;5284,2;5254,95;5211,74;5290,12
05-04-2002;00:00:01;0;5250,48;5260,53;5235,1;5293,28
08-04-2002;00:00:01;0;5261,37;5180,33;5128,02;5261,37
09-04-2002;00:00:01;0;5194,09;5170,25;5166,24;5228,22
10-04-2002;00:00:01;0;5169,99;5265,36;5139,01;5274,28
11-04-2002;00:00:01;0;5270,35;5162,96;5162,07;5290,87
12-04-2002;00:00:01;0;5165,31;5189,65;5148,85;5211,82
15-04-2002;00:00:01;0;5194,94;5244,2;5167,19;5244,2
16-04-2002;00:00:01;0;5250,19;5343,88;5246,98;5343,88
17-04-2002;00:00:01;0;5357,91;5318,55;5311,23;5378,27
18-04-2002;00:00:01;0;5316,53;5262,88;5194,18;5372,46
19-04-2002;00:00:01;0;5263,48;5284,55;5222,22;5288,84
22-04-2002;00:00:01;0;5285,42;5205,48;5173,68;5285,42
23-04-2002;00:00:01;0;5211,73;5192,1;5147,87;5246,18
24-04-2002;00:00:01;0;5187,13;5160,14;5144,19;5220,58
25-04-2002;00:00:01;0;5158,66;5054,41;5012,86;5166,98
26-04-2002;00:00:01;0;5064,79;5000,38;4984,62;5097,85
29-04-2002;00:00:01;0;4994,2;5008,04;4945,42;5008,04
30-04-2002;00:00:01;0;5007,24;5041,2;4929,35;5041,2
02-05-2002;00:00:01;0;5043,01;4964,56;4952,16;5066,97
03-05-2002;00:00:01;0;4958,78;4882,77;4872,19;5021,74
06-05-2002;00:00:01;0;4884,03;4880,67;4876,58;4926,78
07-05-2002;00:00:01;0;4875,35;4872,41;4773,49;4892,43
08-05-2002;00:00:01;0;4878,74;5028,59;4878,74;5028,59
09-05-2002;00:00:01;0;5023,98;4966,48;4952,41;5026,09
10-05-2002;00:00:01;0;4961,03;4871,7;4849,09;4964,14
13-05-2002;00:00:01;0;4861,15;4975,48;4832,86;4988,4
14-05-2002;00:00:01;0;4981,88;5049,08;4956,01;5068,42
15-05-2002;00:00:01;0;5062,1;5072,39;5001,42;5085,21
16-05-2002;00:00:01;0;5066,83;5047,45;5032,08;5101,12
17-05-2002;00:00:01;0;5057,96;5036,41;5021,91;5126,33
20-05-2002;00:00:01;0;5046,17;4998,99;4984,54;5059,42
21-05-2002;00:00:01;0;4993,43;4984,61;4948,05;5057,82
22-05-2002;00:00:01;0;4971,31;4919,5;4889,33;4996,57
23-05-2002;00:00:01;0;4925,05;4879,5;4859,54;4952,14
24-05-2002;00:00:01;0;4890,46;4899,13;4880,55;4937,48
27-05-2002;00:00:01;0;4896,84;4961,54;4896,84;4972,21
28-05-2002;00:00:01;0;4969,35;4918,58;4892,75;5016,11
29-05-2002;00:00:01;0;4914,54;4881,8;4855,25;4914,54
30-05-2002;00:00:01;0;4873,6;4761,96;4741,95;4873,6
31-05-2002;00:00:01;0;4765,92;4818,3;4765,92;4859,01
03-06-2002;00:00:01;0;4818,07;4747,95;4725,88;4850,38
04-06-2002;00:00:01;0;4731,24;4625,79;4580,92;4731,24
05-06-2002;00:00:01;0;4632,49;4624,31;4602,15;4685,07
06-06-2002;00:00:01;0;4634,22;4657,52;4617,43;4716,35
07-06-2002;00:00:01;0;4630,43;4610,18;4513;4630,43
10-06-2002;00:00:01;0;4617,19;4589,26;4544,77;4659,22
11-06-2002;00:00:01;0;4587,1;4606,09;4555,17;4686,13
12-06-2002;00:00:01;0;4599,06;4510,19;4480,99;4599,06
13-06-2002;00:00:01;0;4517,44;4470,14;4441,65;4584,57
14-06-2002;00:00:01;0;4464,93;4303,85;4252,86;4464,93
17-06-2002;00:00:01;0;4317,84;4475,1;4317,84;4483,29
18-06-2002;00:00:01;0;4481,02;4433,85;4398,73;4503,8
19-06-2002;00:00:01;0;4423,83;4354,82;4321,9;4423,83
20-06-2002;00:00:01;0;4352,31;4245,68;4199,85;4371
21-06-2002;00:00:01;0;4244,24;4232,4;4153,31;4312,12
24-06-2002;00:00:01;0;4233,87;4127,21;4045,52;4297,98
25-06-2002;00:00:01;0;4129,46;4202,97;4129,46;4260,09
26-06-2002;00:00:01;0;4187,12;4099,05;3946,7;4187,12
27-06-2002;00:00:01;0;4103,62;4259,43;4103,62;4259,43
28-06-2002;00:00:01;0;4275,29;4382,56;4275,29;4388,27
01-07-2002;00:00:01;0;4377,1;4366,81;4318,23;4443,69
02-07-2002;00:00:01;0;4359,17;4195,95;4163,8;4359,17
03-07-2002;00:00:01;0;4202,29;4138,15;4101,58;4252,49
04-07-2002;00:00:01;0;4140,43;4258,62;4140,43;4258,62
05-07-2002;00:00:01;0;4268,23;4483,03;4268,23;4483,03
08-07-2002;00:00:01;0;4475,89;4442,33;4393,28;4476,15
09-07-2002;00:00:01;0;4445,93;4369,76;4341,85;4480,49
10-07-2002;00:00:01;0;4352,77;4190,22;4188,64;4354,23
11-07-2002;00:00:01;0;4179,79;4118,5;4039,23;4179,79
12-07-2002;00:00:01;0;4121,02;4130,8;4075,25;4249,77
15-07-2002;00:00:01;0;4124,53;3912,51;3912,51;4142,65
16-07-2002;00:00:01;0;3913,12;3977,75;3825,54;4052,06
17-07-2002;00:00:01;0;3978,97;4092,82;3899,51;4105,69
18-07-2002;00:00:01;0;4095,44;4100,75;4031,91;4152,45
19-07-2002;00:00:01;0;4092,96;3891,88;3875,84;4092,96
22-07-2002;00:00:01;0;3888,11;3691,43;3638,51;3888,11
23-07-2002;00:00:01;0;3711,3;3515,83;3512,46;3810,51
24-07-2002;00:00:01;0;3515,57;3632,66;3265,96;3641,07
25-07-2002;00:00:01;0;3632,9;3520,46;3472,84;3726,58
26-07-2002;00:00:01;0;3526,29;3579;3368,29;3581,99
29-07-2002;00:00:01;0;3584,51;3859,78;3584,51;3859,78
30-07-2002;00:00:01;0;3852,93;3878,94;3741,79;3878,94
31-07-2002;00:00:01;0;3876,8;3700,14;3700,14;3945,38
01-08-2002;00:00:01;0;3699,31;3606,45;3545,28;3806,97
02-08-2002;00:00:01;0;3601,71;3532,49;3496,49;3624,23
05-08-2002;00:00:01;0;3533,3;3332,65;3327,96;3536,05
06-08-2002;00:00:01;0;3319,77;3568,64;3235,38;3601,57
07-08-2002;00:00:01;0;3570,11;3465,54;3440,57;3632,47
08-08-2002;00:00:01;0;3473,48;3679,26;3473,48;3679,26
09-08-2002;00:00:01;0;3682,74;3760,86;3607,53;3760,86
12-08-2002;00:00:01;0;3750,26;3647,13;3639,46;3750,26
13-08-2002;00:00:01;0;3660,4;3683,21;3553,12;3703,55
14-08-2002;00:00:01;0;3677,54;3589,92;3542,06;3677,54
15-08-2002;00:00:01;0;3591,48;3665,74;3591,48;3722,93
16-08-2002;00:00:01;0;3665,67;3684,69;3576,01;3703,87
19-08-2002;00:00:01;0;3681,67;3837,67;3628,46;3846,72
20-08-2002;00:00:01;0;3842,41;3768,51;3765,08;3868,86
21-08-2002;00:00:01;0;3770,75;3868,17;3770,75;3903,75
22-08-2002;00:00:01;0;3873,55;3906,55;3855,94;3930,96
23-08-2002;00:00:01;0;3911,22;3828,26;3815,28;3924,3
26-08-2002;00:00:01;0;3830,08;3783,84;3749,93;3899,6
27-08-2002;00:00:01;0;3791,43;3851,34;3770,66;3900,11
28-08-2002;00:00:01;0;3836,08;3682,84;3682,31;3836,08
29-08-2002;00:00:01;0;3681,29;3660,95;3580,91;3697,54
30-08-2002;00:00:01;0;3658,67;3712,94;3603,04;3720,5
02-09-2002;00:00:01;0;3698,69;3609,41;3602,37;3698,69
03-09-2002;00:00:01;0;3609,03;3398,99;3398,99;3609,03
04-09-2002;00:00:01;0;3396,8;3425,9;3348,63;3463,05
05-09-2002;00:00:01;0;3429,48;3354,71;3301,81;3466,68
06-09-2002;00:00:01;0;3361,67;3485,68;3352,1;3486,51
09-09-2002;00:00:01;0;3480,57;3429,22;3383,68;3480,57
10-09-2002;00:00:01;0;3437,11;3494,69;3437,11;3515,52
11-09-2002;00:00:01;0;3507,5;3584,69;3467,22;3615,59
12-09-2002;00:00:01;0;3573,22;3421,87;3421,87;3573,22
13-09-2002;00:00:01;0;3406,58;3361,28;3275,28;3406,58
16-09-2002;00:00:01;0;3359,33;3319,05;3288,22;3378,11
17-09-2002;00:00:01;0;3321,76;3289,13;3243,81;3445,59
18-09-2002;00:00:01;0;3277,41;3124,92;3111,01;3277,41
19-09-2002;00:00:01;0;3136,33;3007,47;3007,47;3162,07
20-09-2002;00:00:01;0;3001,88;3065,73;2956,56;3093,22
23-09-2002;00:00:01;0;3063,44;2914,25;2890,3;3106,09
24-09-2002;00:00:01;0;2913,16;2873,21;2774,36;2959,49
25-09-2002;00:00:01;0;2872,98;2962,5;2806,83;2979,6
26-09-2002;00:00:01;0;2963,12;3020,6;2932,85;3058,87
27-09-2002;00:00:01;0;3020,71;2918,9;2888,45;3050,77
30-09-2002;00:00:01;0;2906,6;2769,03;2719,49;2906,6
01-10-2002;00:00:01;0;2772,96;2865,23;2729,57;2894,93
02-10-2002;00:00:01;0;2866,26;2926,74;2817,36;2974,34
03-10-2002;00:00:01;0;2923,55;2813,3;2809,84;2939,69
04-10-2002;00:00:01;0;2812,15;2714,62;2677,61;2847,42
07-10-2002;00:00:01;0;2710,33;2667,39;2621,86;2710,33
08-10-2002;00:00:01;0;2679,02;2622,09;2542,65;2723,37
09-10-2002;00:00:01;0;2617,54;2597,88;2519,3;2620
10-10-2002;00:00:01;0;2593,26;2733,19;2548,4;2733,19
11-10-2002;00:00:01;0;2731,84;2930,74;2714,41;2930,74
14-10-2002;00:00:01;0;2928,63;2850,11;2793,93;2928,63
15-10-2002;00:00:01;0;2856,58;3048,27;2856,58;3048,27
16-10-2002;00:00:01;0;3038,18;3008,93;2966,44;3106,29
17-10-2002;00:00:01;0;3021,74;3172,46;3018,09;3187,27
18-10-2002;00:00:01;0;3172,34;3163,67;3083,46;3226,25
21-10-2002;00:00:01;0;3151,94;3282,67;3096,12;3282,67
22-10-2002;00:00:01;0;3269,8;3155,97;3141,6;3299,01
23-10-2002;00:00:01;0;3164,58;3015,42;2983,64;3232,98
24-10-2002;00:00:01;0;3027,36;3090,01;3020,05;3129,57
25-10-2002;00:00:01;0;3089,71;3102,01;3018,74;3119,71
28-10-2002;00:00:01;0;3105,29;3198,96;3105,29;3235,66
29-10-2002;00:00:01;0;3188,72;3022,01;3010,74;3188,72
30-10-2002;00:00:01;0;3024,9;3113,59;2999,6;3140,39
31-10-2002;00:00:01;0;3115,76;3152,85;3086,62;3216,27
01-11-2002;00:00:01;0;3152,19;3165,16;3056,22;3174,01
04-11-2002;00:00:01;0;3167,49;3327,94;3167,49;3330,94
05-11-2002;00:00:01;0;3318,17;3351,32;3268,13;3395,53
06-11-2002;00:00:01;0;3356,06;3298,84;3280,9;3443,49
07-11-2002;00:00:01;0;3298,51;3155,66;3130,44;3334,51
08-11-2002;00:00:01;0;3157,91;3079,1;3072,81;3174,39
11-11-2002;00:00:01;0;3076,25;3042,06;3005,43;3076,25
12-11-2002;00:00:01;0;3040,14;3115,88;3024,97;3129,66
13-11-2002;00:00:01;0;3096,7;3066,42;2987,85;3121,32
14-11-2002;00:00:01;0;3063,3;3188,39;3035,72;3191,67
15-11-2002;00:00:01;0;3195,99;3191,76;3151,61;3232,07
18-11-2002;00:00:01;0;3195,97;3218,36;3185,06;3262,08
19-11-2002;00:00:01;0;3205,76;3206,93;3144,78;3221,98
20-11-2002;00:00:01;0;3210,22;3212,99;3117,02;3224,78
21-11-2002;00:00:01;0;3216,54;3304,63;3216,54;3304,83
22-11-2002;00:00:01;0;3302,68;3320,88;3278;3337,34
25-11-2002;00:00:01;0;3322,78;3299,24;3278,59;3365,59
26-11-2002;00:00:01;0;3299,61;3191,63;3183,3;3333,53
27-11-2002;00:00:01;0;3184,47;3346,14;3148,94;3346,14
28-11-2002;00:00:01;0;3342,58;3360,76;3305,44;3376,99
29-11-2002;00:00:01;0;3361,06;3320,32;3320,32;3403,4
02-12-2002;00:00:01;0;3332,73;3380,2;3332,73;3476,83
03-12-2002;00:00:01;0;3389,13;3280,49;3278,63;3410,95
04-12-2002;00:00:01;0;3275,8;3320,75;3235,58;3331,14
05-12-2002;00:00:01;0;3327,75;3224,74;3189,12;3386,27
06-12-2002;00:00:01;0;3221,68;3207,53;3108,76;3245,76
09-12-2002;00:00:01;0;3206,36;3065,57;3065,57;3223,42
10-12-2002;00:00:01;0;3062,87;3167,99;3062,87;3173,96
11-12-2002;00:00:01;0;3166,46;3196,05;3134,37;3212,62
12-12-2002;00:00:01;0;3193,59;3111,88;3098,26;3208,59
13-12-2002;00:00:01;0;3110,79;3077,06;3034,12;3122,53
16-12-2002;00:00:01;0;3074,51;3205,29;3029,74;3205,29
17-12-2002;00:00:01;0;3209,65;3139,97;3136,09;3222,4
18-12-2002;00:00:01;0;3136,04;3022,69;3022,69;3136,04
19-12-2002;00:00:01;0;3031,98;2961,41;2925,87;3099,32
20-12-2002;00:00:01;0;2970,28;3024,22;2948,56;3039,12
23-12-2002;00:00:01;0;3022,31;3000,84;2961,78;3048,29
27-12-2002;00:00:01;0;2996,67;2840;2840;2996,67
30-12-2002;00:00:01;0;2838,87;2892,63;2836,01;2900,95
02-01-2003;00:00:01;0;2898,68;3105,04;2898,68;3105,04
03-01-2003;00:00:01;0;3098,89;3092,94;3070,03;3124,86
06-01-2003;00:00:01;0;3101,17;3157,25;3033,77;3157,25
07-01-2003;00:00:01;0;3156,56;3112,77;3069,11;3156,56
08-01-2003;00:00:01;0;3108,02;2993;2993;3108,02
09-01-2003;00:00:01;0;3000,24;3037,68;2932,93;3043,64
10-01-2003;00:00:01;0;3037,8;3037,33;2986,75;3093,78
13-01-2003;00:00:01;0;3039,91;3060,65;3039,91;3127,12
14-01-2003;00:00:01;0;3063,49;3098,72;3055,29;3141,33
15-01-2003;00:00:01;0;3107,61;3049,4;3036,94;3145,66
16-01-2003;00:00:01;0;3047,24;3054,11;3023,32;3080,27
17-01-2003;00:00:01;0;3047,11;2918,82;2918,26;3047,11
20-01-2003;00:00:01;0;2927,58;2893,55;2892,93;2966,78
